WeekOfMonth,WeekOfMonthClaimed,Age,FraudFound_P,PolicyNumber,RepNumber,Deductible,DriverRating,Year,Month,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,VehiclePrice,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy
4,4,28,0,11995,13,400,2,1996,6,2,13,1,2,5,0,0,0,2,1,5,4,3,2,4,4,1,0,1,1,0,0,2
3,3,32,0,11996,4,400,1,1996,1,4,17,1,4,1,1,1,0,2,1,2,4,3,2,6,4,1,0,1,0,0,0,2
3,3,46,0,11997,4,400,2,1996,1,3,5,1,4,1,1,1,1,0,0,3,4,3,1,6,6,1,0,1,1,0,0,1
1,4,44,1,11998,1,700,2,1996,4,4,17,0,1,4,1,1,0,0,0,2,4,3,1,7,5,1,0,1,0,0,0,1
1,1,32,0,11999,3,400,1,1996,3,6,9,1,2,3,1,1,0,0,0,1,4,3,0,5,4,1,0,1,0,0,0,1
5,1,74,0,12000,10,400,1,1996,1,0,17,1,2,2,1,1,1,2,1,1,4,3,2,7,8,1,0,1,3,0,3,2
4,2,47,0,12001,14,400,3,1996,1,5,13,1,1,2,1,1,0,0,0,2,4,3,0,7,6,1,0,1,0,0,0,1
4,5,26,0,12002,6,400,4,1996,1,0,9,1,1,1,1,1,1,0,0,1,4,3,1,5,4,1,0,1,0,0,0,1
2,2,36,0,12003,13,400,3,1996,1,1,9,1,2,1,1,1,1,1,0,1,4,3,1,6,5,1,0,1,0,0,0,0
1,2,37,1,12004,7,400,4,1996,4,4,9,1,1,4,1,1,0,0,0,2,4,3,0,6,5,1,0,1,0,0,0,1
4,1,44,0,12005,2,400,4,1996,1,4,13,1,1,2,1,1,0,2,1,2,4,3,2,7,5,1,0,0,1,0,0,2
3,4,34,0,12006,16,400,4,1996,1,4,9,1,0,1,0,1,1,0,0,1,4,3,2,4,4,1,0,1,0,0,0,1
3,4,35,0,12007,2,400,3,1996,1,3,17,1,4,1,1,0,1,0,0,1,4,3,2,6,4,1,0,1,0,0,0,1
3,3,45,0,12008,14,400,2,1996,1,2,6,1,2,1,0,1,1,0,0,1,4,3,2,6,5,1,0,1,2,0,0,1
3,1,37,0,12009,3,400,2,1996,0,2,18,1,1,1,1,1,1,1,0,1,4,3,0,7,5,1,0,1,0,0,0,0
2,2,27,0,12010,11,400,2,1996,4,6,6,1,0,4,1,1,0,2,1,2,4,3,2,6,4,1,0,1,3,0,0,2
2,3,27,1,12011,15,400,4,1996,4,6,2,1,3,4,0,0,0,0,0,1,4,3,0,5,4,1,0,1,0,0,0,1
3,3,33,0,12012,5,400,4,1996,0,4,9,1,1,0,0,1,0,0,0,1,4,3,2,5,4,1,0,1,0,0,0,1
2,2,30,0,12013,4,400,3,1996,0,6,2,1,0,0,1,0,0,2,1,3,4,3,3,5,4,1,0,1,3,1,1,2
2,2,65,0,12014,9,400,1,1996,0,4,6,1,4,0,1,1,0,0,0,1,4,3,2,7,7,1,0,1,1,0,2,1
2,2,32,0,12015,7,400,1,1996,4,6,2,1,0,4,1,1,1,0,0,1,4,3,2,5,4,1,0,1,0,0,0,1
4,2,41,0,12016,10,400,1,1996,10,0,5,0,4,0,1,1,0,0,0,2,4,3,0,7,5,1,0,1,3,0,0,1
2,3,27,0,12017,16,400,3,1996,10,0,11,1,2,0,0,1,0,0,0,1,4,3,0,5,4,1,0,1,0,0,0,1
2,2,26,0,12018,11,400,4,1996,4,6,17,1,0,4,1,0,0,2,1,1,4,3,2,5,4,1,0,1,1,0,0,2
3,3,57,0,12019,15,400,2,1996,11,3,6,1,4,0,1,1,1,2,1,1,4,3,1,6,7,1,0,1,0,0,0,2
2,2,39,0,12020,6,400,1,1996,11,4,13,1,3,0,1,0,0,2,1,1,4,3,2,5,5,1,0,1,1,0,0,2
4,1,0,0,12021,3,400,4,1996,11,3,6,1,1,0,1,0,0,2,1,5,4,3,2,0,0,1,0,1,0,0,0,2
4,4,43,0,12022,6,400,4,1996,11,4,9,1,0,11,1,1,0,0,0,2,4,3,2,6,5,1,0,1,1,0,0,1
4,5,45,0,12023,8,400,2,1996,11,3,18,1,4,6,1,1,0,0,0,5,4,3,3,6,5,1,0,1,2,0,0,1
5,1,27,0,12024,8,400,3,1996,11,2,9,1,0,0,0,1,0,2,1,1,4,3,2,5,4,1,0,1,1,0,0,2
2,1,31,1,12025,3,400,4,1996,4,6,17,1,3,5,1,1,0,0,0,1,4,3,1,5,4,1,0,1,2,0,0,1
5,3,30,0,12026,13,400,2,1996,11,4,13,1,3,0,1,1,0,0,0,2,4,3,3,6,4,1,0,1,2,0,0,1
1,2,56,0,12027,4,400,4,1996,0,0,17,1,0,0,1,1,0,2,1,1,4,3,1,7,7,1,0,1,3,0,0,2
1,2,51,0,12028,1,400,1,1996,0,6,9,1,0,0,0,2,0,0,0,1,4,3,3,6,6,1,0,1,0,0,0,1
1,3,47,0,12029,1,700,3,1996,0,6,13,1,1,0,1,1,1,1,0,2,4,3,0,7,6,1,0,1,0,0,0,0
1,2,30,0,12030,5,400,1,1996,0,5,13,1,1,0,1,1,0,2,1,2,4,3,2,6,4,1,0,1,0,0,0,2
1,1,0,0,12031,6,400,2,1996,0,0,6,1,1,0,1,0,0,2,1,5,4,3,3,0,0,1,0,1,0,0,0,2
1,3,0,0,12032,1,400,3,1996,0,2,6,1,4,0,1,0,0,1,0,5,4,3,0,0,0,1,0,1,0,0,0,0
1,2,35,0,12033,15,400,2,1996,0,1,2,1,1,0,1,0,1,2,1,2,4,3,3,6,4,1,0,1,0,0,0,2
1,1,50,0,12034,10,400,4,1996,0,2,17,1,2,0,1,1,0,2,1,1,4,3,2,6,6,1,0,1,1,3,1,2
2,2,60,0,12035,13,400,4,1996,0,4,17,1,4,0,1,1,1,0,0,1,4,3,0,4,7,1,0,1,0,0,0,1
2,2,53,0,12036,1,400,3,1996,0,5,17,1,0,0,1,1,0,1,0,2,4,3,3,7,6,1,0,1,0,0,0,0
2,1,30,1,12037,14,500,1,1996,4,0,9,1,0,5,1,1,0,1,0,1,4,3,0,5,4,1,0,1,0,2,0,0
2,2,26,0,12038,6,400,1,1996,0,0,6,1,1,0,1,1,0,1,0,2,4,3,3,5,4,1,0,1,0,0,0,0
2,2,25,0,12039,15,400,1,1996,0,0,9,1,0,0,1,0,1,0,0,1,4,3,2,4,3,1,0,1,0,0,0,1
2,3,35,0,12040,8,400,3,1996,0,2,13,1,4,0,1,0,1,0,0,1,4,3,1,6,4,1,0,1,3,0,0,1
3,3,33,0,12041,11,400,1,1996,0,4,6,1,0,0,1,1,0,0,0,1,4,3,2,6,4,1,0,1,0,0,0,1
3,3,63,0,12042,13,400,4,1996,0,5,17,1,0,0,1,1,0,1,0,1,4,3,0,6,7,1,0,1,0,0,0,0
2,3,49,0,12043,2,400,3,1996,4,0,2,1,2,4,1,1,1,0,0,2,4,3,0,7,6,1,0,1,0,0,0,1
3,3,28,0,12044,4,400,2,1996,0,6,6,1,2,0,1,1,0,1,0,5,4,3,2,0,4,1,0,1,0,0,0,0
2,4,41,1,12045,11,400,3,1996,4,0,17,1,0,4,1,0,0,1,0,0,4,3,1,6,5,1,0,1,2,0,0,0
4,4,64,0,12046,13,400,1,1996,0,1,17,1,2,0,1,1,1,2,1,2,4,3,1,7,7,1,0,1,0,0,0,2
4,4,26,0,12047,2,400,3,1996,0,0,2,1,1,0,1,0,0,2,1,5,4,3,2,5,4,1,0,1,0,0,0,2
5,5,47,0,12048,3,400,3,1996,0,6,2,1,0,0,1,1,1,2,1,2,4,3,1,7,6,1,0,1,3,0,0,2
1,3,54,0,12049,16,400,3,1996,1,1,13,1,0,1,1,1,0,0,0,1,4,3,2,7,6,1,0,1,0,0,0,1
1,1,35,0,12050,6,400,4,1996,1,1,6,0,3,1,0,0,0,0,0,1,4,3,2,5,4,1,0,1,3,0,0,1
5,5,42,0,12051,14,400,2,1996,0,0,13,1,0,0,1,1,0,2,1,2,4,3,3,6,5,1,0,1,3,0,0,2
2,2,36,1,12052,2,400,4,1996,4,0,0,1,2,4,1,1,0,1,0,5,4,3,2,6,5,1,0,1,2,0,0,0
1,4,53,0,12053,3,400,3,1996,1,6,6,1,3,1,1,1,0,2,1,5,4,3,1,7,6,1,0,1,3,0,0,2
2,2,28,0,12054,4,400,1,1996,1,3,13,1,4,1,1,0,1,0,0,5,4,3,1,6,4,1,0,1,3,0,0,1
2,2,28,0,12055,15,400,2,1996,1,1,2,1,2,1,1,1,0,0,0,1,4,3,2,6,4,1,0,1,1,3,2,1
2,3,26,0,12056,11,400,3,1996,1,3,17,1,0,1,1,1,1,0,0,1,4,3,2,6,4,1,0,1,3,0,0,1
1,1,55,0,12057,10,400,1,1996,2,2,13,0,3,2,1,1,1,2,1,1,4,3,2,6,6,1,0,1,3,0,0,2
1,2,67,0,12058,9,400,2,1996,2,4,13,1,3,2,1,1,0,1,0,0,4,3,0,7,8,1,0,1,0,0,0,0
2,4,31,0,12059,14,400,3,1996,4,0,17,1,2,4,1,1,1,1,0,0,4,3,0,5,4,1,0,1,0,0,0,0
1,2,33,0,12060,3,400,1,1996,5,5,17,1,3,6,0,0,0,2,1,2,4,3,3,5,4,1,0,1,1,0,0,2
3,4,48,0,12061,10,400,3,1996,5,4,13,1,2,6,1,0,0,2,1,1,4,3,0,6,6,0,0,1,3,0,0,2
5,5,58,0,12062,2,400,4,1996,7,1,17,1,2,7,1,1,0,1,0,1,4,3,0,7,7,1,0,1,2,0,0,0
4,5,27,0,12063,6,400,2,1996,11,4,13,1,2,11,1,1,0,2,1,2,4,3,3,6,4,1,0,1,0,0,0,2
4,1,63,0,12064,16,400,3,1996,11,5,13,1,1,0,0,1,0,0,0,1,4,3,0,7,7,1,0,1,1,0,0,1
2,2,29,0,12065,11,400,3,1996,4,1,17,1,2,4,1,0,0,2,1,1,4,3,2,4,4,1,0,1,0,0,0,2
4,1,68,0,12066,5,400,2,1996,11,1,6,0,1,0,1,1,0,1,0,0,4,3,2,7,8,1,0,1,0,0,0,0
5,1,30,0,12067,7,400,1,1996,11,4,9,1,0,0,0,0,0,0,0,1,4,3,0,5,4,1,0,1,3,0,0,1
1,1,58,0,12068,4,400,2,1996,0,2,13,1,2,0,1,1,1,0,0,1,4,3,1,7,7,1,0,1,1,0,0,1
2,2,51,0,12069,15,400,2,1996,0,6,5,1,0,0,1,1,0,1,0,2,4,3,0,7,6,1,0,1,2,0,0,0
1,2,42,0,12070,13,400,2,1996,0,4,13,1,0,0,1,0,1,2,1,1,4,3,2,5,5,1,0,1,1,0,0,2
2,2,30,0,12071,15,400,1,1996,0,0,17,1,2,0,1,0,0,0,0,2,4,3,1,5,4,1,0,1,3,0,0,1
2,2,55,0,12072,6,400,1,1996,0,1,6,1,3,0,1,1,1,2,1,1,4,3,2,7,6,1,0,1,2,0,0,2
2,2,39,0,12073,9,400,3,1996,0,6,13,1,0,0,1,0,0,2,1,1,4,3,1,6,5,1,0,1,1,0,0,2
2,3,22,0,12074,7,400,2,1996,0,4,13,1,0,0,1,0,1,1,0,1,4,3,0,4,3,1,0,1,0,0,0,0
3,3,32,0,12075,1,400,1,1996,0,6,17,1,4,0,1,1,0,1,0,1,4,3,1,5,4,1,0,1,0,0,0,0
3,2,43,0,12076,13,400,1,1996,0,0,5,1,3,1,1,1,0,6,2,5,4,3,2,7,5,1,0,1,3,3,1,0
3,3,36,0,12077,7,400,1,1996,0,1,13,1,1,0,1,0,0,2,1,2,4,3,2,7,5,1,0,1,2,0,0,2
3,3,57,0,12078,12,400,1,1996,0,0,13,1,1,0,1,1,1,1,0,1,4,3,2,7,7,1,0,1,0,0,0,0
4,1,38,0,12079,5,400,2,1996,0,0,13,1,2,1,1,1,1,1,0,2,4,3,3,6,5,1,0,1,3,0,0,0
2,3,35,0,12080,14,400,1,1996,4,2,13,1,2,5,1,1,1,0,0,2,4,3,1,6,4,1,0,1,1,0,0,1
4,5,40,0,12081,12,400,1,1996,0,4,13,1,1,0,0,1,0,0,0,1,4,3,1,7,5,1,0,1,0,0,0,1
4,1,28,0,12082,7,400,1,1996,0,4,6,1,2,1,1,1,0,2,1,1,4,3,2,5,4,1,0,1,3,0,0,2
1,2,72,0,12083,8,400,1,1996,1,2,17,1,1,1,1,1,1,2,1,1,4,3,2,7,8,1,0,1,2,0,0,2
5,1,43,0,12084,10,400,4,1996,0,1,6,1,2,1,1,1,1,1,0,1,4,3,1,6,5,1,0,1,2,0,0,0
2,2,32,1,12085,12,400,2,1996,4,2,2,1,0,6,1,0,0,1,0,2,4,3,0,5,4,1,0,1,0,0,0,0
1,2,80,0,12086,16,400,4,1996,1,5,13,1,1,1,1,1,0,2,1,0,4,3,2,6,8,1,0,1,1,0,0,2
2,2,53,0,12087,15,400,3,1996,1,1,13,1,2,1,1,1,0,0,0,2,4,3,2,6,6,1,0,1,3,0,0,1
2,3,53,0,12088,10,500,4,1996,1,5,13,1,1,1,1,1,0,1,0,0,4,3,3,7,6,1,0,1,0,2,0,0
2,2,27,0,12089,12,400,2,1996,1,4,6,1,4,1,1,0,0,0,0,1,4,3,1,5,4,1,0,1,2,0,0,1
3,3,40,0,12090,4,400,2,1996,1,1,16,1,0,1,1,1,0,1,0,1,4,3,0,6,5,1,0,1,1,0,0,0
2,3,35,0,12091,5,700,4,1996,1,0,13,1,4,1,1,0,0,2,1,1,4,3,3,6,4,1,0,1,3,0,0,2
3,3,29,0,12092,13,400,2,1996,1,6,6,0,0,1,1,0,0,0,0,1,4,3,0,6,4,1,0,1,0,0,0,1
4,4,32,0,12093,14,400,3,1996,1,3,13,1,4,1,1,0,1,0,0,1,4,3,0,5,4,1,0,1,3,0,0,1
1,1,26,0,12094,12,400,3,1996,2,5,0,1,0,2,1,1,0,0,0,2,4,3,2,6,4,1,0,1,0,0,0,1
2,2,29,0,12095,8,400,3,1996,2,4,9,1,4,2,1,0,1,0,0,2,4,3,2,5,4,1,0,1,0,0,0,1
2,4,31,0,12096,9,400,2,1996,2,0,13,0,3,2,1,0,0,0,0,1,4,3,1,5,4,1,0,1,0,0,2,1
2,2,37,0,12097,2,400,1,1996,3,1,5,1,2,3,1,0,0,1,0,1,4,3,0,6,5,1,0,1,3,3,1,0
2,4,26,1,12098,10,400,2,1996,4,2,2,1,0,4,0,0,0,0,0,1,4,3,2,4,4,1,0,1,3,0,0,1
3,4,38,0,12099,10,400,4,1996,4,2,13,0,2,4,1,1,0,2,1,1,4,3,0,6,5,1,0,1,3,0,0,2
1,4,25,0,12100,5,400,2,1996,6,1,2,1,3,8,1,1,0,0,0,1,4,3,1,3,3,1,0,1,0,0,0,1
3,3,63,0,12101,1,400,2,1996,9,5,2,1,4,9,1,1,0,1,0,2,4,3,2,7,7,1,0,1,3,0,0,0
4,5,63,0,12102,11,400,2,1996,9,3,13,1,0,9,1,1,0,6,2,5,4,3,2,7,7,1,0,1,3,0,0,0
4,4,43,0,12103,6,400,1,1996,11,1,9,1,1,11,0,1,0,2,1,1,4,3,1,7,5,1,0,1,0,0,0,2
2,2,26,0,12104,5,400,1,1996,4,3,17,1,4,4,1,0,1,0,0,2,4,3,1,5,4,1,0,0,0,1,0,1
5,5,63,0,12105,7,400,1,1996,9,0,13,1,1,9,1,1,1,1,0,1,4,3,1,6,7,1,0,1,0,0,0,0
2,1,35,0,12106,11,400,2,1996,7,5,2,1,3,10,1,0,0,0,0,1,4,3,2,4,4,1,0,1,0,0,0,1
2,3,45,0,12107,1,400,4,1996,7,3,17,1,3,7,1,0,0,0,0,1,4,3,2,6,5,1,0,1,0,0,0,1
2,4,51,0,12108,7,400,4,1996,4,3,13,1,1,4,0,1,1,0,0,1,4,3,2,7,6,1,0,1,3,0,0,1
3,4,32,0,12109,11,400,4,1996,6,0,6,0,4,5,0,0,0,2,1,1,4,3,2,2,4,1,0,1,0,0,0,2
1,2,45,0,12110,13,400,3,1996,6,1,13,1,3,5,1,1,1,1,0,1,4,3,2,6,5,1,0,1,2,0,0,0
3,4,40,0,12111,9,400,1,1996,4,2,2,1,2,4,0,0,1,1,0,1,4,3,0,6,5,1,0,1,0,0,0,0
2,3,51,0,12112,2,400,3,1996,3,2,13,0,0,3,1,1,0,2,1,1,4,3,2,7,6,1,0,1,3,0,0,2
2,2,36,0,12113,2,400,3,1996,3,6,6,1,0,3,1,1,0,2,1,1,4,3,2,6,5,1,0,1,2,0,0,2
5,5,31,0,12114,14,400,3,1996,2,1,6,1,3,2,1,0,0,1,0,2,4,3,2,5,4,1,0,1,3,0,0,0
5,5,29,0,12115,13,400,4,1996,2,2,9,1,4,2,1,1,1,0,0,1,4,3,1,6,4,1,0,1,0,0,0,1
3,4,31,0,12116,8,400,3,1996,2,5,17,1,1,2,1,1,0,2,1,2,4,3,2,5,4,1,0,1,0,0,0,2
2,3,26,0,12117,13,400,3,1996,2,0,6,1,1,2,0,1,0,2,1,1,4,3,2,6,4,1,0,1,3,0,0,2
3,1,40,0,12118,3,400,3,1996,2,2,2,1,0,3,1,1,0,0,0,3,4,3,2,5,5,1,0,1,1,3,1,1
2,3,38,0,12119,3,400,4,1996,2,4,2,1,0,2,1,1,0,7,2,5,4,3,2,6,5,1,0,1,2,0,0,1
2,3,39,1,12120,13,400,3,1996,4,3,6,1,0,4,1,1,0,0,0,1,4,3,1,5,5,1,0,1,1,0,0,1
1,2,48,0,12121,6,400,4,1996,2,6,9,1,2,2,0,1,1,0,0,1,2,2,0,6,6,1,0,1,0,0,0,1
1,1,36,0,12122,12,700,4,1996,2,3,17,1,0,2,1,1,0,2,1,1,4,3,3,6,5,1,0,1,0,0,0,2
4,1,45,0,12123,8,400,3,1996,1,0,2,1,3,2,1,1,1,2,1,2,4,3,1,6,5,1,0,0,2,0,0,2
5,1,33,0,12124,10,400,2,1996,1,1,17,1,2,2,0,1,1,0,0,1,4,3,2,5,4,1,0,1,0,0,0,1
4,1,47,0,12125,11,400,4,1996,1,4,18,1,2,2,0,0,0,1,0,5,4,3,1,6,6,1,0,1,2,0,0,0
4,1,32,0,12126,10,400,3,1996,1,5,9,1,3,2,0,0,1,0,0,1,4,3,1,6,4,1,0,1,2,0,0,1
4,4,45,0,12127,7,400,3,1996,1,2,5,1,3,1,1,1,0,0,0,4,4,3,0,6,5,1,0,1,0,0,0,1
4,4,38,0,12128,11,400,2,1996,1,3,6,1,0,1,1,1,1,1,0,1,4,3,1,7,5,1,0,1,1,0,0,0
3,3,29,0,12129,9,400,2,1996,1,6,13,1,0,1,1,0,0,2,1,2,4,3,2,5,4,1,0,1,2,0,0,2
3,3,23,0,12130,12,400,4,1996,1,4,13,0,4,1,1,0,1,0,0,5,4,3,2,4,3,1,0,1,1,0,0,1
3,1,30,0,12131,4,400,3,1996,1,2,9,1,2,2,1,0,0,2,1,1,4,3,2,5,4,1,0,1,0,0,0,2
3,1,52,0,12132,8,400,4,1996,1,2,13,1,2,2,1,1,0,0,0,1,4,3,0,7,6,1,0,1,3,0,0,1
3,3,63,0,12133,8,400,2,1996,1,3,6,1,4,1,1,1,0,1,0,1,4,3,0,6,7,1,0,1,0,0,0,0
2,4,75,0,12134,16,400,1,1996,1,4,13,1,4,2,1,1,0,1,0,1,4,3,1,7,8,1,0,1,2,0,0,0
2,3,29,0,12135,5,400,1,1996,1,4,17,1,1,1,1,1,0,0,0,1,4,3,0,5,4,1,0,1,0,0,0,1
2,4,60,0,12136,8,400,2,1996,1,2,17,1,3,1,1,1,0,0,0,1,4,3,1,6,7,1,0,1,0,0,0,1
2,2,39,0,12137,5,400,2,1996,1,1,9,1,1,1,0,1,0,2,1,2,4,3,2,3,5,1,0,1,1,0,2,2
1,4,55,0,12138,3,400,3,1996,1,2,17,1,4,1,1,1,0,0,0,2,4,3,0,6,6,0,0,1,1,0,0,1
5,5,43,0,12139,4,500,2,1996,0,0,6,1,0,0,1,1,0,2,1,2,4,3,1,6,5,1,0,1,0,2,1,2
5,1,33,0,12140,7,400,3,1996,0,5,17,1,3,1,1,1,0,2,1,1,4,3,2,5,4,1,0,1,1,0,0,2
4,1,59,0,12141,11,400,3,1996,0,3,6,1,0,1,1,1,1,0,0,2,4,3,2,7,7,1,0,1,3,0,0,1
3,3,49,0,12142,8,400,1,1996,0,5,17,0,2,0,0,1,0,1,0,5,4,3,1,5,6,1,0,1,0,0,0,0
2,2,33,0,12143,6,400,2,1996,0,4,6,1,0,2,1,0,0,2,1,1,4,3,2,5,4,1,0,1,0,0,0,2
1,1,38,0,12144,10,400,2,1996,0,6,13,1,0,1,1,1,0,2,1,1,4,3,0,6,5,1,0,1,1,0,0,2
3,3,37,0,12145,2,400,1,1996,9,2,13,1,3,9,1,0,0,6,2,5,4,3,3,6,5,1,0,1,2,0,0,0
2,2,38,0,12146,11,400,4,1996,4,3,13,1,4,4,1,1,0,2,1,1,4,3,2,6,5,1,0,1,0,0,0,2
2,4,34,0,12147,14,400,3,1996,8,0,6,1,3,8,1,0,0,0,0,2,4,3,3,6,4,1,0,1,3,0,0,1
5,1,26,0,12148,14,400,4,1996,7,1,6,1,4,8,1,1,1,1,0,1,4,3,1,5,4,1,0,1,3,0,0,0
5,2,46,0,12149,9,400,3,1996,7,2,2,1,4,8,0,0,1,1,0,1,4,3,0,4,6,1,0,1,0,0,0,0
3,3,38,0,12150,6,400,3,1996,7,2,13,1,3,7,1,1,1,6,2,5,4,3,2,7,5,1,0,1,0,0,0,0
3,3,31,0,12151,15,400,2,1996,5,5,17,1,0,6,0,1,0,0,0,2,4,3,1,5,4,1,0,1,3,0,0,1
2,2,47,0,12152,7,400,4,1996,4,3,6,1,5,4,1,1,1,4,1,5,4,3,2,4,6,1,0,1,3,0,0,1
2,3,44,1,12153,12,700,4,1996,4,4,17,1,4,4,1,1,0,0,0,2,4,3,0,7,5,1,0,1,0,0,0,1
4,3,26,0,12154,15,400,1,1996,2,5,2,1,3,3,1,1,1,1,0,2,4,3,0,6,4,1,0,1,3,0,0,0
3,4,73,0,12155,1,400,1,1996,2,5,13,1,0,2,1,1,0,2,1,1,4,3,0,6,8,1,0,1,0,0,0,2
2,2,34,0,12156,11,400,1,1996,2,1,9,1,1,2,0,1,0,0,0,1,4,3,2,4,4,1,0,1,0,0,0,1
2,3,24,1,12157,10,400,3,1996,4,4,9,0,3,4,1,1,0,0,0,1,4,3,3,5,3,1,0,1,2,0,0,1
1,2,40,0,12158,10,400,3,1996,2,4,6,1,1,2,1,0,0,0,0,2,4,3,0,6,5,1,0,1,3,0,0,1
1,3,43,0,12159,3,400,1,1996,2,5,17,0,3,2,1,1,0,0,0,1,4,3,2,6,5,1,0,1,2,0,0,1
1,1,28,0,12160,13,400,3,1996,2,1,2,1,4,2,1,0,0,0,0,1,4,3,0,6,4,1,0,1,1,3,1,1
2,2,39,1,12161,6,400,3,1996,4,4,13,1,2,7,1,1,0,6,2,5,4,3,2,7,5,1,0,1,1,0,0,0
4,4,32,0,12162,2,400,3,1996,1,0,17,0,1,1,1,1,0,2,1,2,4,3,2,6,4,1,0,1,2,0,0,2
4,4,50,0,12163,3,400,1,1996,1,2,13,1,2,1,1,1,0,2,1,2,4,3,3,5,6,1,0,1,0,0,0,2
3,4,48,0,12164,2,400,3,1996,1,5,17,1,1,2,0,1,0,0,0,1,4,3,2,7,6,1,0,1,0,0,0,1
3,4,42,0,12165,15,400,4,1996,1,4,13,1,2,1,1,1,0,2,1,1,4,3,2,6,5,1,0,1,0,0,0,2
3,3,26,0,12166,9,400,1,1996,1,3,9,1,4,1,1,1,0,2,1,2,4,3,3,6,4,1,0,1,0,0,0,2
2,4,33,0,12167,10,400,3,1996,1,3,18,1,4,1,1,0,1,0,0,2,4,3,0,6,4,1,0,1,1,0,0,1
5,5,50,0,12168,7,400,3,1996,0,0,13,1,0,0,1,0,0,2,1,2,4,3,2,6,6,1,0,1,2,0,0,2
1,1,42,0,12169,9,400,2,1996,1,1,2,1,4,1,0,1,0,0,0,2,4,3,0,6,5,1,0,1,2,0,0,1
5,1,44,0,12170,9,400,3,1996,0,5,5,1,4,1,1,0,0,0,0,3,4,3,2,7,5,1,0,1,1,0,0,1
4,2,22,0,12171,14,400,2,1996,0,3,17,1,0,1,1,0,1,0,0,2,4,3,2,5,3,1,0,1,1,0,0,1
4,4,63,0,12172,14,400,2,1996,0,5,13,1,3,0,1,1,0,1,0,0,4,3,1,6,7,1,0,1,0,0,0,0
2,3,65,1,12173,9,400,3,1996,4,4,13,1,2,4,1,1,0,1,0,0,4,3,0,7,7,1,0,1,0,0,0,0
3,3,33,0,12174,12,400,1,1996,0,1,6,1,1,0,1,1,1,1,0,2,4,3,1,5,4,1,0,1,2,0,0,0
2,3,18,1,12175,9,400,4,1996,4,4,17,1,2,4,1,0,0,1,0,0,4,3,1,2,2,1,0,1,1,0,0,0
3,3,47,0,12176,2,400,1,1996,0,6,13,1,1,0,0,0,0,2,1,2,4,3,0,6,6,1,0,1,2,0,0,2
2,5,52,0,12177,9,400,4,1996,0,2,17,1,4,0,0,1,0,0,0,1,4,3,2,7,6,1,0,1,2,0,0,1
1,5,24,0,12178,3,400,4,1996,0,1,9,1,0,0,1,0,0,4,1,5,4,3,1,3,3,1,0,1,0,0,2,1
1,3,0,0,12179,6,400,2,1996,0,5,6,0,1,2,1,0,0,1,0,5,4,3,1,0,0,1,0,1,0,0,0,0
1,2,0,0,12180,9,400,3,1996,11,5,6,0,1,1,1,0,0,1,0,5,4,3,0,0,0,1,0,1,0,0,0,0
4,5,43,0,12181,8,400,1,1996,10,1,18,1,1,10,0,1,1,1,0,2,4,3,0,6,5,1,0,1,3,3,1,0
5,4,28,0,12182,6,400,2,1996,9,5,17,1,2,1,1,0,0,1,0,1,4,3,3,5,4,1,0,1,3,0,0,0
2,4,42,1,12183,9,400,1,1996,4,4,9,1,1,4,1,1,0,0,0,1,4,3,2,6,5,1,0,1,3,0,0,1
4,1,31,0,12184,14,700,3,1996,1,5,9,1,2,2,1,0,1,0,0,2,4,3,0,6,4,1,0,1,3,0,0,1
3,3,28,0,12185,6,400,4,1996,2,5,17,1,0,2,1,0,0,0,0,1,4,3,0,5,4,1,0,1,0,0,0,1
2,2,29,0,12186,16,400,1,1996,5,1,17,1,1,6,1,0,0,2,1,0,4,3,1,5,4,1,0,1,1,0,0,2
4,1,39,0,12187,1,400,4,1996,2,1,13,1,1,3,1,1,0,1,0,1,4,3,0,7,5,1,0,1,1,0,0,0
4,4,47,0,12188,9,400,1,1996,2,1,0,1,2,2,1,1,1,1,0,2,3,2,0,7,6,1,0,1,0,0,0,0
2,3,32,1,12189,14,400,2,1996,4,5,13,1,5,4,1,1,0,0,0,2,4,3,1,6,4,1,0,1,2,0,0,1
2,3,21,0,12190,4,400,4,1996,5,6,13,0,3,6,1,0,0,0,0,5,4,3,0,4,3,1,0,1,0,2,0,1
3,4,35,0,12191,12,400,4,1996,6,6,9,1,1,5,1,0,1,0,0,1,4,3,1,5,4,1,0,1,0,0,0,1
1,2,52,0,12192,2,400,1,1996,10,6,2,1,0,10,1,1,1,2,1,1,4,3,1,6,6,1,0,1,0,0,0,2
3,4,31,0,12193,4,400,3,1996,9,3,9,1,4,9,0,0,0,0,0,1,4,3,1,6,4,1,0,1,3,0,0,1
2,3,40,0,12194,2,400,1,1996,4,5,6,1,3,4,1,1,1,0,0,2,4,3,2,6,5,1,0,0,0,0,0,1
2,2,76,0,12195,15,400,3,1996,11,4,2,1,1,11,1,1,0,1,0,5,4,3,2,7,8,1,0,1,2,1,0,0
1,2,44,0,12196,4,400,3,1996,3,1,13,1,2,3,1,1,0,1,0,0,4,3,0,6,5,1,0,1,0,0,0,0
